Watershed,Waterbody,Latitude,Longitude,dDATE,nDO,nPH,nTEMP,nSPCOND,nTDS,nDEPTH
Westfield,Shaker Mill Brook,42.33220916,-73.1068034,2019-07-29,,,19.0,,,
Westfield,Sanderson Brook,42.25418274,-72.94869942,2019-07-29,,,19.0,,,
Taunton,Unnamed Tributary,41.95851534,-71.2424628,2019-07-30,2.3,6.4,21.1,210.0,137.0,0.1
Taunton,Rattlesnake Brook,41.77254787,-71.08494839,2019-07-30,7.9,4.7,21.0,39.0,25.0,0.3
Taunton,Terry Brook,41.77800443,-71.07593377,2019-07-30,8.1,5.6,20.7,58.0,38.0,0.2
South Coastal,Second Herring Brook,42.16028331,-70.78863391,2019-07-30,7.0,6.4,22.7,199.0,129.0,0.4
South Coastal,First Herring Brook,42.18764862,-70.76850844,2019-07-30,3.9,5.6,22.4,200.0,130.0,0.2
South Coastal,Aaron River,42.19862254,-70.83275,2019-07-30,4.5,5.8,23.8,122.0,79.0,0.5
Nashua,Stillwater River,42.44662969,-71.8181233,2019-08-06,9.0,6.7,17.3,116.0,76.0,0.5
Nashua,Mulpus Brook,42.61760369,-71.72624143,2019-08-06,7.4,6.6,17.1,194.0,126.0,0.3
Nashua,Pearl Hill Brook,42.664623,-71.753811,2019-08-06,8.4,6.4,17.3,115.0,75.0,0.5
Nashua,Mason Brook,42.70288914,-71.75177322,2019-08-06,8.5,6.4,16.8,104.0,68.0,0.4
Ipswich,Unnamed Tributary,42.62248944,-71.02018566,2019-08-06,6.4,6.6,19.5,61.0,40.0,0.1
Ipswich,Gravelly Brook,42.66074776,-70.90371136,2019-08-06,6.9,7.0,21.0,162.0,105.0,0.1
Farmington,Hubbard Brook,42.03883587,-72.94213827,2019-08-12,,,15.8,,,
Farmington,Pond Brook,42.03904812,-72.94202078000001,2019-08-12,,,15.3,,,
Bashbish,Bashbish Brook,42.10614,-73.48299,2019-08-12,,,15.1,,,
Bashbish,Ashley Hill Brook,42.08930109,-73.47506697,2019-08-12,,,15.6,,,
Millers,East Branch Tully River,42.69539254,-72.22718449,2019-08-13,7.6,5.5,19.3,34.0,22.0,0.2
Millers,Keyup Brook,42.62069634,-72.39305406,2019-08-13,8.7,6.5,17.4,26.0,17.0,0.1
Connecticut,Amethyst Brook,42.38033448,-72.46510155,2019-08-13,8.9,6.9,19.0,123.0,80.0,0.0
Connecticut,Doolittle Brook,42.44704256,-72.49190917,2019-08-13,8.2,7.2,21.1,134.0,87.0,0.1
Connecticut,Roaring Brook,42.45007437,-72.45260735,2019-08-13,9.2,7.0,16.8,93.0,61.0,0.2
Chicopee,Rutland Brook,42.46777728,-72.15673762,2019-08-13,8.3,7.1,21.0,65.0,42.0,0.2
Chicopee,Canesto Brook,42.43953233,-72.04115765,2019-08-13,8.2,6.8,20.3,80.0,52.0,0.3
Chicopee,Great Brook,42.20154773,-72.04487072,2019-08-20,2.0,6.2,21.5,134.0,87.0,0.2
Quinebaug,Breakneck Brook,42.05048837,-72.09627321,2019-08-20,8.4,6.3,19.9,28.0,18.0,0.4
Blackstone,Unnamed Tributary,42.07493076,-71.7950707,2019-08-20,7.0,5.6,19.7,20.0,13.0,0.3
Quinebaug,Rocky Brook,42.01542185,-71.79841192,2019-08-20,8.0,5.3,21.0,35.0,23.0,0.2
Blackstone,Round Top Brook,42.00792,-71.70506,2019-08-20,8.1,6.5,22.6,89.0,58.0,0.3
Blackstone,Scadden Brook,42.04529263,-71.65201157,2019-08-20,7.6,6.6,24.2,110.0,71.0,0.5
Blackstone,Warren Brook,42.18795491,-71.62720825,2019-08-20,4.9,6.1,22.8,145.0,94.0,0.5
Deerfield,Dunbar Brook,42.70347188,-72.95887989,2019-08-26,,,13.5,,,
Westfield,Westfield River,42.51804,-72.998461,2019-08-26,,,14.6,,,
Westfield,Trout Brook,42.44139459,-72.99462504,2019-08-26,,,13.5,,,
Westfield,Shaker Mill Brook,42.33220916,-73.1068034,2019-08-26,,,12.6,,,
Westfield,Sanderson Brook,42.25418274,-72.94869942,2019-08-26,,,14.8,,,
Taunton,Unnamed Tributary,41.95851534,-71.2424628,2019-08-27,4.3,6.2,14.0,244.0,159.0,0.2
Taunton,Rattlesnake Brook,41.77254787,-71.08494839,2019-08-27,9.0,5.4,14.5,39.0,25.0,0.2
Taunton,Terry Brook,41.77800443,-71.07593377,2019-08-27,7.7,6.4,15.4,144.0,94.0,0.1
South Coastal,Second Herring Brook,42.16028331,-70.78863391,2019-08-27,8.7,6.8,16.0,292.0,190.0,0.6
South Coastal,First Herring Brook,42.18764862,-70.76850844,2019-08-27,2.0,5.9,17.0,242.0,160.0,0.1
South Coastal,Aaron River,42.19862254,-70.83275,2019-08-27,5.6,6.2,17.9,117.0,80.0,0.2
Nashua,Stillwater River,42.44662969,-71.8181233,2019-09-05,9.3,6.8,16.1,133.0,84.0,0.5
Nashua,Mulpus Brook,42.61760369,-71.72624143,2019-09-05,8.0,6.6,15.6,289.0,185.0,0.4
Nashua,Pearl Hill Brook,42.664623,-71.753811,2019-09-05,8.8,6.3,15.6,104.0,66.0,0.5
Nashua,Mason Brook,42.70288914,-71.75177322,2019-09-05,8.6,6.6,15.0,117.0,75.0,0.4
Ipswich,Unnamed Tributary,42.62248944,-71.02018566,2019-09-05,6.8,6.7,17.0,83.0,53.0,0.1
Ipswich,Gravelly Brook,42.66074776,-70.90371136,2019-09-05,8.5,7.2,17.9,170.0,108.0,0.1
Farmington,Hubbard Brook,42.03883587,-72.94213827,2019-09-09,,,14.1,,,
Farmington,Pond Brook,42.03904812,-72.94202078000001,2019-09-09,,,13.6,,,
Bashbish,Bashbish Brook,42.10614,-73.48299,2019-09-09,,,13.1,,,
Bashbish,Ashley Hill Brook,42.08930109,-73.47506697,2019-09-09,,,13.2,,,
Millers,East Branch Tully River,42.69539254,-72.22718449,2019-09-10,8.6,5.7,14.9,33.0,22.0,0.2
Millers,Keyup Brook,42.62069634,-72.39305406,2019-09-10,9.9,6.3,13.5,24.0,16.0,0.2
Connecticut,Amethyst Brook,42.38033448,-72.46510155,2019-09-10,10.0,7.1,14.9,130.0,84.0,0.3
Connecticut,Doolittle Brook,42.44704256,-72.49190917,2019-09-10,9.3,7.2,17.1,136.0,89.0,0.2
Connecticut,Roaring Brook,42.45007437,-72.45260735,2019-09-10,10.1,7.2,14.0,98.0,64.0,0.1
Chicopee,Rutland Brook,42.46777728,-72.15673762,2019-09-10,9.3,7.2,15.9,51.0,33.0,0.1
Chicopee,Canesto Brook,42.43953233,-72.04115765,2019-09-10,8.9,6.8,16.3,75.0,49.0,0.2
Chicopee,Great Brook,42.20154773,-72.04487072,2019-09-17,3.2,5.9,14.3,126.0,82.0,0.2
Quinebaug,Breakneck Brook,42.05048837,-72.09627321,2019-09-17,9.9,6.7,13.1,28.0,18.0,0.4
Blackstone,Unnamed Tributary,42.07493076,-71.7950707,2019-09-17,7.8,5.7,14.4,19.0,12.0,0.2
Quinebaug,Rocky Brook,42.01542185,-71.79841192,2019-09-17,9.2,5.4,15.7,42.0,27.0,0.2
Blackstone,Round Top Brook,42.00792,-71.70506,2019-09-17,9.3,6.5,16.8,97.0,63.0,0.3
Blackstone,Scadden Brook,42.04529263,-71.65201157,2019-09-17,8.8,6.5,17.7,103.0,67.0,0.5
Blackstone,Warren Brook,42.18795491,-71.62720825,2019-09-17,4.2,5.9,16.9,145.0,94.0,0.7
Deerfield,Dunbar Brook,42.70347188,-72.95887989,2019-09-23,,,12.7,,,
Westfield,Westfield River,42.51804,-72.998461,2019-09-23,,,15.6,,,
Westfield,Trout Brook,42.44139459,-72.99462504,2019-09-23,,,11.9,,,
Westfield,Shaker Mill Brook,42.33220916,-73.1068034,2019-09-23,,,15.2,,,
Westfield,Sanderson Brook,42.25418274,-72.94869942,2019-09-23,,,14.8,,,
Taunton,Unnamed Tributary,41.95851534,-71.2424628,2019-09-24,3.0,6.4,17.6,264.0,172.0,0.2
Taunton,Rattlesnake Brook,41.77254787,-71.08494839,2019-09-24,8.1,5.6,17.1,40.0,26.0,0.2
Taunton,Terry Brook,41.77800443,-71.07593377,2019-09-24,6.6,6.3,18.3,140.0,91.0,0.1
South Coastal,Second Herring Brook,42.16028331,-70.78863391,2019-09-24,7.6,6.8,18.7,333.0,216.0,0.7
South Coastal,First Herring Brook,42.18764862,-70.76850844,2019-09-24,1.5,6.0,19.1,287.0,187.0,0.0
South Coastal,Aaron River,42.19862254,-70.83275,2019-09-24,5.5,6.2,19.5,120.0,78.0,0.2
Deerfield,Cold River,42.6669733,-73.03021008,2018-10-24,,,6.0,,,
Deerfield,Cold River,42.6669733,-73.03021008,2019-06-28,,,15.0,,,
Farmington,Hubbard Brook,42.06549234,-72.96751307,2018-10-24,,,7.2,,,
Farmington,Hubbard Brook,42.06549234,-72.96751307,2019-06-28,,,21.4,,,
Quinebaug,Browns Brook,42.03481475,-72.16158627,2018-10-25,,,6.0,,,
Quinebaug,Browns Brook,42.03481475,-72.16158627,2019-06-27,,,19.7,,,
Chicopee,West Branch Swift River,42.46470593,-72.38454489,2018-10-25,,,7.1,,,
Chicopee,West Branch Swift River,42.46470593,-72.38454489,2019-06-27,,,19.0,,,
Chicopee,Unnamed Tributary,42.39432391,-72.04921345,2018-10-25,,,7.0,,,
Chicopee,Unnamed Tributary,42.39432391,-72.04921345,2019-06-27,,,20.2,,,
Chicopee,Unnamed Tributary,42.39432391,-72.04921345,2018-12-13,,,2.2,,,
Chicopee,West Branch Swift River,42.46470593,-72.38454489,2018-12-13,,,0.5,,,
Chicopee,Unnamed Tributary,42.39432391,-72.04921345,2019-10-17,,,10.4,,,
Chicopee,West Branch Swift River,42.46470593,-72.38454489,2019-10-17,,,10.4,,,
Quinebaug,Browns Brook,42.03481475,-72.16158627,2019-10-17,,,10.2,,,
Farmington,Hubbard Brook,42.06549234,-72.96751307,2019-10-15,,,10.0,,,
Deerfield,Cold River,42.6669733,-73.03021008,2019-10-15,,,9.3,,,
Connecticut,Fall River,42.61764417,-72.54942908,2018-10-23,11.8,,8.0,174.0,111.0,0.3
Deerfield,Green River,42.64626318,-72.61938681,2018-10-23,12.2,,6.3,111.0,71.0,0.4
Deerfield,Green River,42.58106734,-72.60023327,2018-10-23,11.8,,7.4,165.0,105.0,0.3
Connecticut,Mill River,42.51021166,-72.65656844,2018-10-23,11.5,,8.2,239.0,153.0,0.1
Connecticut,Fort River,42.37683842,-72.49492563,2018-10-23,11.1,,8.0,87.0,55.0,0.5
Connecticut,Fort River,42.33278638,-72.57858317,2018-10-23,10.9,,7.4,145.0,93.0,0.3
Connecticut,Mill River,42.36655405,-72.60488814,2018-10-23,11.3,,7.9,197.0,125.0,0.1
Connecticut,Manhan River,42.28349688,-72.64060074,2018-10-23,11.1,,8.1,134.0,86.0,0.3
Connecticut,Manhan River,42.24223524,-72.70617225,2018-10-23,11.0,,8.5,93.0,60.0,0.4
Connecticut,Fall River,42.61764417,-72.54942908,2018-12-04,12.9,,4.6,100.0,64.0,0.4
Deerfield,Green River,42.64626318,-72.61938681,2018-12-04,13.5,,3.0,70.0,45.0,0.4
Deerfield,Green River,42.58106734,-72.60023327,2018-12-04,13.2,,3.8,107.0,68.0,0.4
Connecticut,Mill River,42.51021166,-72.65656844,2018-12-04,12.9,,4.0,172.0,110.0,0.3
Connecticut,Fort River,42.37683842,-72.49492563,2018-12-04,12.6,,4.3,63.0,40.0,0.6
Connecticut,Fort River,42.33278638,-72.57858317,2018-12-04,12.0,,4.6,100.0,64.0,0.3
Connecticut,Mill River,42.36655405,-72.60488814,2018-12-04,12.4,,4.4,142.0,91.0,0.2
Connecticut,Manhan River,42.28349688,-72.64060074,2018-12-04,12.5,,4.9,103.0,66.0,0.3
Connecticut,Manhan River,42.24223524,-72.70617225,2018-12-04,12.3,,4.9,75.0,48.0,0.3
Connecticut,Fall River,42.61764417,-72.54942908,2019-02-06,14.3,,1.1,138.0,89.0,0.3
Deerfield,Green River,42.64626318,-72.61938681,2019-02-06,14.5,,0.1,80.0,51.0,0.4
Deerfield,Green River,42.58106734,-72.60023327,2019-02-06,14.2,,0.3,134.0,86.0,0.2
Connecticut,Mill River,42.51021166,-72.65656844,2019-02-06,13.6,,2.0,185.0,118.0,0.2
Connecticut,Fort River,42.37683842,-72.49492563,2019-02-06,13.6,,1.6,81.0,52.0,0.2
Connecticut,Fort River,42.33278638,-72.57858317,2019-02-06,13.0,,0.5,131.0,84.0,0.1
Connecticut,Mill River,42.36655405,-72.60488814,2019-02-06,13.8,,0.1,186.0,119.0,0.1
Connecticut,Manhan River,42.28349688,-72.64060074,2019-02-06,13.6,,1.5,141.0,90.0,0.1
Connecticut,Manhan River,42.24223524,-72.70617225,2019-02-06,13.1,,2.7,100.0,64.0,0.2
Connecticut,Mill River,42.36655405,-72.60488814,2019-04-04,11.9,,7.1,155.0,99.0,0.2
Connecticut,Manhan River,42.24223524,-72.70617225,2019-04-04,12.0,,5.2,125.0,80.0,0.1
Connecticut,Manhan River,42.28349688,-72.64060074,2019-04-04,11.8,,6.3,140.0,90.0,0.1
Connecticut,Fort River,42.33278638,-72.57858317,2019-04-04,11.4,,7.0,136.0,87.0,0.3
Connecticut,Fort River,42.37683842,-72.49492563,2019-04-04,12.6,,5.1,80.0,51.0,0.3
Connecticut,Mill River,42.51021166,-72.65656844,2019-04-04,12.7,,5.4,194.0,124.0,0.4
Deerfield,Green River,42.58106734,-72.60023327,2019-04-04,13.2,,4.9,104.0,67.0,0.1
Deerfield,Green River,42.64626318,-72.61938681,2019-04-04,12.8,,5.2,70.0,44.0,0.4
Connecticut,Fall River,42.61764417,-72.54942908,2019-04-04,12.2,,7.0,116.0,74.0,0.2
Connecticut,Fall River,42.61764417,-72.54942908,2019-06-05,10.7,,12.3,181.0,116.0,
Deerfield,Green River,42.64626318,-72.61938681,2019-06-05,10.2,,13.4,107.0,68.0,0.4
Deerfield,Green River,42.58106734,-72.60023327,2019-06-05,11.4,,15.0,160.0,103.0,0.1
Connecticut,Mill River,42.51021166,-72.65656844,2019-06-05,10.6,,12.2,250.0,160.0,0.2
Connecticut,Fort River,42.37683842,-72.49492563,2019-06-05,10.2,,14.1,96.0,62.0,0.2
Connecticut,Fort River,42.33278638,-72.57858317,2019-06-05,8.8,,17.1,169.0,108.0,0.1
Connecticut,Mill River,42.36655405,-72.60488814,2019-06-05,8.9,,18.7,212.0,136.0,0.2
Connecticut,Manhan River,42.28349688,-72.64060074,2019-06-05,9.6,,17.3,183.0,117.0,
Connecticut,Manhan River,42.24223524,-72.70617225,2019-06-05,10.0,,16.7,173.0,111.0,0.2
Connecticut,Mill Brook,42.70281576,-72.45189591,2019-06-05,10.0,6.6,12.8,53.0,35.0,0.1
Connecticut,Fall River,42.62058327,-72.54988746,2019-06-05,10.8,7.8,13.7,186.0,121.0,0.1
Connecticut,Mill River,42.5098257,-72.66169041,2019-06-05,10.4,8.0,13.1,251.0,163.0,0.1
Connecticut,Bloody Brook,42.47836238,-72.61893594,2019-06-05,6.2,6.8,15.8,515.0,335.0,0.3
Connecticut,Bloody Brook,42.48176265,-72.60513286,2019-06-05,7.2,6.9,16.4,195.0,127.0,0.6
Connecticut,Mill River,42.36655405,-72.60488814,2019-06-05,8.9,7.4,18.7,214.0,139.0,0.0
Connecticut,Mill River,42.31899322,-72.66514075,2019-06-05,10.2,7.7,17.1,125.0,81.0,0.2
Connecticut,Fort River,42.37683842,-72.49492563,2019-06-12,9.8,6.8,13.5,106.0,69.0,0.0
Connecticut,Cushman Brook,42.41550849,-72.51258326,2019-06-12,10.1,7.2,14.3,83.0,54.0,0.0
Connecticut,Russellville Brook,42.41118008,-72.5674643,2019-06-12,8.6,6.9,14.3,172.0,112.0,0.3
Connecticut,Mill River,42.38639934,-72.5503928,2019-06-12,8.7,7.0,16.9,222.0,144.0,0.7
Connecticut,Unnamed Tributary,42.38339502,-72.5850062,2019-06-12,8.6,7.4,22.3,209.0,136.0,0.4
Connecticut,Fort River,42.33278638,-72.57858317,2019-06-12,8.5,7.1,19.0,179.0,116.0,0.2
Connecticut,Lampson Brook,42.28071001,-72.4252915,2019-06-19,8.8,7.5,16.5,346.0,225.0,0.1
Connecticut,Lampson Brook,42.28189876,-72.42726497,2019-06-19,9.0,7.7,16.9,436.0,284.0,0.0
Connecticut,Bachelor Brook,42.27820079,-72.57541581,2019-06-19,8.9,7.8,20.3,206.0,134.0,0.2
Connecticut,Elmer Brook,42.28230014,-72.58708557,2019-06-19,9.8,7.5,16.1,201.0,131.0,0.1
Connecticut,Manhan River,42.28349688,-72.64060074,2019-06-19,8.5,7.3,17.4,205.0,133.0,0.1
Connecticut,Unnamed Tributary,42.27748219,-72.65403879,2019-06-19,8.6,7.8,20.7,259.0,169.0,0.1
Connecticut,Stony Brook,42.24704007,-72.58037808,2019-06-26,8.6,7.6,21.3,195.0,127.0,0.0
Connecticut,Buttery Brook,42.21396566,-72.59514866,2019-06-26,9.2,7.4,17.6,568.0,369.0,0.1
Connecticut,Unnamed Tributary,42.19157879,-72.59779736,2019-06-26,9.6,7.3,16.5,409.0,266.0,0.7
Connecticut,Mill River,42.0941279,-72.56911519,2019-06-26,7.7,8.4,23.9,368.0,240.0,0.3
Connecticut,Unnamed Tributary,42.07465812,-72.58070026,2019-06-26,8.4,7.7,23.7,513.0,333.0,0.3
Connecticut,Longmeadow Brook,42.03629979,-72.58362237,2019-06-26,8.4,7.2,19.9,368.0,239.0,0.0
Connecticut,Mill Brook,42.70281576,-72.45189591,2019-07-10,7.7,6.6,18.1,76.0,49.0,0.3
Connecticut,Fall River,42.62058327,-72.54988746,2019-07-10,9.6,7.5,17.6,253.0,165.0,0.1
Connecticut,Mill River,42.5098257,-72.66169041,2019-07-10,9.4,7.8,15.6,341.0,222.0,0.2
Connecticut,Bloody Brook,42.47836238,-72.61893594,2019-07-10,5.0,6.8,21.0,715.0,465.0,0.2
Connecticut,Bloody Brook,42.48176265,-72.60513286,2019-07-10,2.9,6.7,18.7,298.0,194.0,0.5
Connecticut,Mill River,42.36655405,-72.60488814,2019-07-10,6.0,7.0,24.3,307.0,200.0,0.2
Connecticut,Mill River,42.31899322,-72.66514075,2019-07-10,9.6,8.1,23.0,166.0,108.0,0.2
Connecticut,Fort River,42.37683842,-72.49492563,2019-07-17,8.4,6.8,18.4,133.0,87.0,0.3
Connecticut,Cushman Brook,42.41550849,-72.51258326,2019-07-17,9.0,7.1,19.1,119.0,77.0,0.4
Connecticut,Russellville Brook,42.41118008,-72.5674643,2019-07-17,7.5,6.8,19.0,173.0,113.0,0.4
Connecticut,Mill River,42.38639934,-72.5503928,2019-07-17,7.6,7.1,22.2,279.0,182.0,0.4
Connecticut,Unnamed Tributary,42.38339502,-72.5850062,2019-07-17,7.3,7.4,26.5,251.0,163.0,0.2
Connecticut,Fort River,42.33278638,-72.57858317,2019-07-17,7.6,7.2,23.1,220.0,143.0,0.2
Connecticut,Lampson Brook,42.28071001,-72.4252915,2019-07-24,8.5,7.4,18.7,312.0,203.0,0.2
Connecticut,Lampson Brook,42.28189876,-72.42726497,2019-07-24,8.8,7.8,19.7,488.0,317.0,0.1
Connecticut,Bachelor Brook,42.27820079,-72.57541581,2019-07-24,8.7,7.8,22.5,217.0,141.0,0.3
Connecticut,Elmer Brook,42.28230014,-72.58708557,2019-07-24,9.1,7.4,19.0,193.0,125.0,0.0
Connecticut,Manhan River,42.28349688,-72.64060074,2019-07-24,8.0,7.3,20.5,197.0,128.0,0.5
Connecticut,Unnamed Tributary,42.27748219,-72.65403879,2019-07-24,8.0,7.6,23.4,265.0,172.0,0.5
Connecticut,Stony Brook,42.24704007,-72.58037808,2019-07-31,7.5,7.6,26.8,204.0,133.0,0.1
Connecticut,Buttery Brook,42.21396566,-72.59514866,2019-07-31,8.7,7.4,20.4,636.0,414.0,0.1
Connecticut,Unnamed Tributary,42.19157879,-72.59779736,2019-07-31,9.4,7.3,17.2,471.0,306.0,0.3
Connecticut,Mill River,42.0941279,-72.56911519,2019-07-31,6.2,9.0,26.7,317.0,206.0,0.3
Connecticut,Unnamed Tributary,42.07465812,-72.58070026,2019-07-31,6.7,7.4,27.1,432.0,281.0,0.4
Connecticut,Longmeadow Brook,42.03629979,-72.58362237,2019-07-31,8.0,7.6,23.1,428.0,278.0,0.2
Connecticut,Mill Brook,42.70281576,-72.45189591,2019-08-07,7.3,6.6,19.6,92.0,59.0,0.1
Connecticut,Fall River,42.62058327,-72.54988746,2019-08-07,9.5,7.5,19.3,279.0,178.0,
Connecticut,Mill River,42.5098257,-72.66169041,2019-08-07,8.9,7.7,16.8,386.0,247.0,0.1
Connecticut,Bloody Brook,42.47836238,-72.61893594,2019-08-07,4.8,6.8,20.4,632.0,404.0,0.2
Connecticut,Bloody Brook,42.48176265,-72.60513286,2019-08-07,3.2,6.7,19.3,271.0,173.0,0.4
Connecticut,Mill River,42.36655405,-72.60488814,2019-08-07,5.5,7.0,23.5,307.0,196.0,0.3
Connecticut,Mill River,42.31899322,-72.66514075,2019-08-07,10.0,8.1,22.5,185.0,118.0,0.2
Connecticut,Fort River,42.37683842,-72.49492563,2019-08-14,8.4,6.8,18.0,139.0,90.0,0.2
Connecticut,Cushman Brook,42.41550849,-72.51258326,2019-08-14,9.2,7.1,18.0,124.0,81.0,0.3
Connecticut,Russellville Brook,42.41118008,-72.5674643,2019-08-14,7.8,6.8,17.1,172.0,112.0,0.3
Connecticut,Mill River,42.38639934,-72.5503928,2019-08-14,8.1,7.1,20.0,259.0,168.0,0.4
Connecticut,Unnamed Tributary,42.38339502,-72.5850062,2019-08-14,7.7,7.3,23.6,251.0,163.0,0.2
Connecticut,Fort River,42.33278638,-72.57858317,2019-08-14,8.1,7.2,21.1,221.0,143.0,0.3
Connecticut,Lampson Brook,42.28071001,-72.4252915,2019-08-21,8.0,7.3,19.2,370.0,241.0,0.2
Connecticut,Lampson Brook,42.28189876,-72.42726497,2019-08-21,8.4,7.6,19.8,442.0,287.0,0.1
Connecticut,Bachelor Brook,42.27820079,-72.57541581,2019-08-21,8.6,7.8,22.8,195.0,127.0,0.4
Connecticut,Elmer Brook,42.28230014,-72.58708557,2019-08-21,8.8,7.4,18.5,267.0,173.0,0.5
Connecticut,Manhan River,42.28349688,-72.64060074,2019-08-21,6.2,7.2,21.8,252.0,164.0,0.6
Connecticut,Unnamed Tributary,42.27748219,-72.65403879,2019-08-21,7.1,7.6,25.0,276.0,179.0,0.4
Connecticut,Stony Brook,42.24704007,-72.58037808,2019-08-28,8.6,7.5,20.7,202.0,131.0,0.1
Connecticut,Buttery Brook,42.21396566,-72.59514866,2019-08-28,9.5,7.3,16.6,613.0,399.0,0.0
Connecticut,Unnamed Tributary,42.19157879,-72.59779736,2019-08-28,9.9,7.3,15.1,471.0,306.0,0.3
Connecticut,Mill River,42.0941279,-72.56911519,2019-08-28,6.1,7.5,22.0,342.0,222.0,0.3
Connecticut,Unnamed Tributary,42.07465812,-72.58070026,2019-08-28,8.0,7.4,21.7,402.0,261.0,0.3
Connecticut,Longmeadow Brook,42.03629979,-72.58362237,2019-08-28,8.9,7.4,18.2,426.0,277.0,0.2
Connecticut,Mill Brook,42.70281576,-72.45189591,2019-09-04,8.2,6.6,17.0,72.0,47.0,0.3
Connecticut,Fall River,42.62058327,-72.54988746,2019-09-04,9.5,7.3,17.3,269.0,175.0,0.2
Connecticut,Mill River,42.5098257,-72.66169041,2019-09-04,8.8,7.7,16.0,374.0,243.0,0.2
Connecticut,Bloody Brook,42.47836238,-72.61893594,2019-09-04,4.1,6.8,18.5,598.0,389.0,0.1
Connecticut,Bloody Brook,42.48176265,-72.60513286,2019-09-04,2.8,6.8,18.3,262.0,170.0,0.3
Connecticut,Mill River,42.36655405,-72.60488814,2019-09-04,5.9,7.0,21.0,337.0,219.0,0.1
Connecticut,Mill River,42.31899322,-72.66514075,2019-09-04,9.9,8.0,20.0,184.0,119.0,0.1
Connecticut,Fort River,42.37683842,-72.49492563,2019-09-11,8.9,6.7,16.2,140.0,90.0,0.1
Connecticut,Cushman Brook,42.41550849,-72.51258326,2019-09-11,9.6,7.0,16.4,125.0,80.0,0.2
Connecticut,Russellville Brook,42.41118008,-72.5674643,2019-09-11,8.1,6.7,16.1,170.0,109.0,0.2
Connecticut,Mill River,42.38639934,-72.5503928,2019-09-11,8.2,7.0,17.9,290.0,186.0,0.4
Connecticut,Unnamed Tributary,42.38339502,-72.5850062,2019-09-11,8.7,7.4,20.7,278.0,178.0,0.1
Connecticut,Fort River,42.33278638,-72.57858317,2019-09-11,9.3,7.2,18.8,224.0,143.0,0.2
Connecticut,Lampson Brook,42.28071001,-72.4252915,2019-09-18,9.6,7.5,14.1,398.0,258.0,0.1
Connecticut,Lampson Brook,42.28189876,-72.42726497,2019-09-18,9.4,8.1,16.4,601.0,391.0,0.1
Connecticut,Bachelor Brook,42.27820079,-72.57541581,2019-09-18,9.8,7.9,16.8,245.0,159.0,0.4
Connecticut,Elmer Brook,42.28230014,-72.58708557,2019-09-18,10.7,7.5,13.4,303.0,197.0,0.3
Connecticut,Manhan River,42.28349688,-72.64060074,2019-09-18,7.9,7.3,15.8,249.0,162.0,0.6
Connecticut,Unnamed Tributary,42.27748219,-72.65403879,2019-09-18,7.8,7.5,18.6,284.0,185.0,0.4
Connecticut,Stony Brook,42.24704007,-72.58037808,2019-09-25,8.7,7.4,17.1,238.0,152.0,0.1
Connecticut,Buttery Brook,42.21396566,-72.59514866,2019-09-25,10.0,7.3,14.2,612.0,392.0,0.1
Connecticut,Unnamed Tributary,42.19157879,-72.59779736,2019-09-25,10.3,7.4,13.2,470.0,301.0,0.2
Connecticut,Mill River,42.0941279,-72.56911519,2019-09-25,8.0,7.7,19.1,363.0,232.0,0.3
Connecticut,Unnamed Tributary,42.07465812,-72.58070026,2019-09-25,9.0,7.7,19.3,501.0,321.0,0.2
Connecticut,Longmeadow Brook,42.03629979,-72.58362237,2019-09-25,9.7,7.4,16.7,443.0,283.0,0.2
Taunton,Cedar Swamp River,41.81989559,-71.02717559,2019-06-06,0.7,5.1,18.1,117.0,76.0,1.3
Taunton,Segreganset River,41.83523239,-71.13593516,2019-06-06,8.3,6.6,17.9,172.0,112.0,0.2
Taunton,Threemile River,41.88590512,-71.13411655,2019-06-06,7.8,7.0,20.0,350.0,227.0,0.4
Taunton,Mill River,41.90037801,-71.09399859,2019-06-06,8.3,6.9,20.2,216.0,140.0,0.5
Taunton,Threemile River,41.93332037,-71.15426672,2019-06-06,7.2,6.9,20.2,352.0,228.0,0.7
Taunton,Threemile River,41.946818,-71.16067131,2019-06-06,7.6,6.9,20.6,342.0,222.0,1.3
Taunton,Wading River,41.9471012,-71.1769499,2019-06-06,8.1,7.0,20.3,319.0,207.0,0.4
Taunton,Wading River,41.94672655,-71.20083966,2019-06-06,8.3,7.0,20.9,333.0,217.0,0.3
Taunton,Taunton River,41.88611169,-71.02994049,2019-06-13,6.4,6.7,19.1,263.0,171.0,1.1
Taunton,Nemasket River,41.9074391,-70.91495236,2019-06-13,7.1,6.3,18.6,157.0,102.0,1.0
Taunton,Nemasket River,41.92174924,-70.92351752,2019-06-13,5.6,6.4,18.5,179.0,116.0,0.9
Taunton,Taunton River,41.93629311,-70.98734776,2019-06-13,5.8,6.7,19.2,270.0,176.0,0.5
Taunton,Sawmill Brook,41.94881614,-70.96826996,2019-06-13,8.8,7.0,14.5,348.0,226.0,0.5
Taunton,Canoe River,41.98177507,-71.16118832,2019-06-13,7.4,6.6,15.8,222.0,144.0,0.5
Taunton,Rumford River,42.00502696,-71.21344675,2019-06-13,7.7,6.9,18.3,416.0,270.0,0.4
Taunton,Rumford River,42.06112594,-71.2165861,2019-06-13,7.6,6.6,16.8,288.0,187.0,0.4
